,id,name,release_year,instrumentalness,time_signature,tempo,loudness,energy,danceability,valence,mode
34,2USlegnFJLrVLpoVfPimKB,Thunder,2021,3.21e-05,3,101.216,-4.673,0.896,0.67,0.403,Major
35,2a1o6ZejUi8U3wzzOtCOYw,Danza Kuduro,2010,0.0,3,89.006,-4.89,0.915,0.4,0.871,Major
36,3Nxw6eeFpBwUbxVuSY6NC0,Chillin',2001,0.000446,4,124.971,-5.559,0.89,0.58,0.909,Major
37,16KV99s4TR1S3oa7ay1Hvi,Discomani - Radio Edit,2007,0.579,4,140.02,-5.969,0.811,0.69,0.535,Major
38,4MvGHDenL4t9JW1RHB4rK2,Gotta Go Home,1979,0.0522,4,131.659,-5.843,0.936,0.781,0.98,Major
39,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK),2020,1.14e-05,4,122.953,-3.158,0.874,0.734,0.905,Major
40,0UAEHlFR79k9CJvknSGUNf,Pump Up The Jam - Edit,2011,1.15e-06,4,124.811,-7.325,0.918,0.862,0.651,Minor
41,2kfZCiSWhAYKdxD7o7WLoa,Halo,2022,3.66e-06,1,101.226,-4.751,0.915,0.645,0.344,Major
42,1S7VWDpdcFFzNVg6ZQNpRg,Do You Wanna Funk?,2012,0.00011,4,130.435,-5.963,0.633,0.803,0.625,Major
43,0MjeQ5T5E50q0d3i72854N,I Like to Move it - Radio Mix,2016,0.00681,4,127.985,-3.879,0.929,0.72,0.623,Minor
44,3mRM4NM8iO7UBqrSigCQFH,"Stayin' Alive - From ""Saturday Night Fever"" Soundtrack",1979,0.00636,4,103.564,-7.179,0.827,0.703,0.944,Minor
45,1q3qh7hEJrPmPH7uOteYSr,No Fun,2023,0.000164,4,121.03,-4.774,0.904,0.731,0.328,Minor
46,3oKdSgNu4zPGUS2xE3kgcF,Vivi nell aria - Manian Video Mix,2009,0.001,4,138.022,-5.887,0.99,0.781,0.646,Minor
47,4LxJG3NSTrLkp8LXIv6Ouf,Living On Video - Radio Mix,1983,0.552,4,130.551,-8.079,0.592,0.632,0.929,Major
48,3ueGWDwh5tMsoKjxJnUFcB,Courmayeur,2019,0.0,4,127.945,-4.521,0.877,0.703,0.729,Minor
49,2RCOWNCxDIphjhqTtkwtwR,Love Come Down - Single Version,1990,3.24e-05,4,117.16,-14.629,0.395,0.88,0.854,Major
