,id,name,release_year,instrumentalness,time_signature,tempo,loudness,energy,danceability,valence,mode
22,34sGnIHB3ZthMvHpNX1i7e,Day 'N' Nite - Crookers Remix,2009,0.0497,4,129.993,-4.744,0.706,0.757,0.962,Minor
23,023lag1AgeOf7YChojecRu,Gotta Get Thru This - D'N'D Radio Edit,2002,0.000122,4,133.592,-5.076,0.764,0.838,0.924,Minor
24,71Sw32dLcwyiRvp3dCA8ZH,Stupidisco - Radio Edit,2004,0.568,4,125.017,-4.371,0.988,0.71,0.71,Major
25,0IMJIkOxtCFnmOmrpIH08O,Wings,2016,0.0148,4,122.044,-6.418,0.855,0.586,0.479,Minor
26,3Pb9QabepyR9e9D8NqorPH,"Right Here, Right Now",1998,0.388,4,124.708,-8.065,0.862,0.572,0.111,Major
27,4HmLcHMMGgHfy11RcQN9V2,Son of a Gun,2012,0.571,4,129.854,-6.675,0.894,0.71,0.633,Major
28,2c2uSilY2qo1iTiBZGEfpK,It Just Won't Do - Club Mix,2011,0.858,4,129.989,-4.883,0.954,0.718,0.871,Minor
29,7b4fQNd34RVNFKKziQz6mS,Intro - Remastered 2023,2023,0.00147,5,123.931,-6.016,0.832,0.856,0.581,Major
30,0VxgGWGWRcAPONRMALrJHJ,Madan - Exotic Disco Mix,2004,0.801,4,128.005,-7.795,0.723,0.82,0.911,Major
31,0UAEHlFR79k9CJvknSGUNf,Pump Up The Jam - Edit,2011,1.15e-06,4,124.811,-7.325,0.918,0.862,0.651,Minor
32,7ohnowZCOV55QfU5Ifn5Kr,Touch Me (Radio Edit),2000,0.658,4,129.017,-7.006,0.95,0.435,0.658,Major
33,5QyjoC4PkppkL5lz5AH2ts,God Is a DJ,1998,0.714,4,130.053,-7.494,0.912,0.637,0.67,Minor
34,5M2LFOy2TvzBVU5KCd6N8v,Heaven,2002,0.000393,4,137.972,-6.821,0.942,0.565,0.569,Major
35,1yxKIMxQkcq9oBw90osPzw,Stupidisco (David Penn Remix),2021,0.562,4,123.027,-5.474,0.955,0.729,0.927,Minor
36,2He3NOyqtLNE3RQPpeDdSb,Groove Is in the Heart,1990,0.0196,4,121.554,-4.053,0.881,0.694,0.924,Minor
37,3sU4WdmlRHefRODmWWKul2,In De Ghetto - Radio Mix,2001,0.215,4,125.235,-9.727,0.849,0.712,0.756,Major
38,0lwyzp7GppQxv0Eu6wRkUo,Satisfaction,2022,0.0352,4,126.022,-6.263,0.935,0.752,0.31,Major
39,6wp5tGVNQYpKJPo1s3WUEY,Liquid Spirit - Claptone Remix,2015,0.388,4,120.997,-9.069,0.62,0.877,0.296,Major
40,4d6HyxARNCeUEw3sDntLb5,Children - Full Length,1996,0.823,4,137.07,-11.789,0.648,0.621,0.214,Major
41,1mGGVB5nDxGObTP26RhjyT,So Good to Me,2013,0.0356,4,123.035,-10.93,0.565,0.655,0.469,Major
42,3X3Grn6VFw7VBpQ3Lz9eM2,Want Love,2022,0.793,4,127.943,-8.265,0.943,0.755,0.876,Major
43,5S6XqiyVSF0OU96LOw9UXP,Hoping (Herbert's High Dub),2002,0.0539,4,124.016,-8.235,0.479,0.932,0.968,Minor
44,1rToUrnowFb88N2Z4Kjyau,Offshore,2007,0.829,4,129.876,-12.09,0.708,0.548,0.137,Minor
45,5RJc9Ex116Dx1zHGUOZGgX,Benediction,2013,0.718,4,115.988,-9.495,0.568,0.82,0.724,Minor
46,6SLjEp3RoFZeuJGGPKlswp,Your Friend - Original,2009,0.0247,4,126.937,-5.847,0.598,0.789,0.591,Minor
47,5VyFm29QNhdFykjwBRFTYy,Tracey in My Room - Lazy Dog Bootleg Vocal Mix,2002,0.3,4,125.002,-4.845,0.888,0.823,0.849,Major
48,6Ss1QOGzn0iG8hrRRSGrr9,It Just Won't Do - Radio Edit,2011,0.457,4,129.996,-4.876,0.936,0.678,0.877,Minor
49,4SmiFk4zGbPVf0vvoSDvuG,Too Blind to See It,1992,0.227,4,118.996,-11.551,0.585,0.776,0.698,Major
