,id,name,release_year,instrumentalness,time_signature,tempo,loudness,energy,danceability,valence,mode
32,1SxC0cVHPVGqB9ewnreG40,So Klingt Liebe,2006,0.545,4,132.993,-8.046,0.925,0.734,0.622,Major
33,4fPrxIohi60EZfNy2TlD44,Rein raus,2001,0.131,4,122.153,-4.566,0.856,0.67,0.767,Major
34,0ogtgveW3JxxtPE4YVJPaj,Go With The Flow,2024,0.348,4,160.027,-5.187,0.963,0.377,0.586,Minor
35,2uJefWA5rqyCWFBInFHlrE,Long Hard Road Out Of Hell,2004,0.765,4,124.028,-7.031,0.69,0.474,0.213,Major
36,0Hxty2K8F2DrrCXQyQVpBo,You Spin Me Round (Like A Record),1999,7.16e-06,4,128.563,-5.212,0.876,0.602,0.713,Major
37,1BTpL8k7DytUPa2sNYs53P,Iron Head,2001,0.0674,4,102.037,-4.503,0.924,0.527,0.324,Major
38,3u1IE1wYlOxFXiRL3McDa0,Before the Rain,2023,0.486,4,127.991,-5.451,0.924,0.483,0.401,Minor
39,7paewQ5u6pXt09tRJdpwZr,Sturmfahrt,2017,0.0205,4,169.064,-4.293,0.941,0.536,0.593,Major
40,2BUb9KdCYOtPUGSz2wsKYd,All The Love In The World,2005,0.314,4,119.987,-11.059,0.637,0.728,0.623,Major
41,6aF5JtQSrh7wNrkDE9B0My,When Worlds Collide,1999,0.0,4,143.821,-4.77,0.903,0.56,0.581,Major
42,4NFe9UFOhJzdnBTpqnS30P,Exterminate Annihilate Destroy,2005,0.462,4,122.016,-5.747,0.922,0.569,0.249,Minor
43,2JUo8iX8FC05xd9GEpw9BI,The Death & Resurrection Show,2003,0.0075,4,100.011,-6.289,0.939,0.566,0.346,Major
44,1jBL8PB3CqDYjR0luCpX00,Rammlied,2009,0.521,4,104.967,-4.35,0.944,0.507,0.0689,Minor
45,7k05ry9PQo70X449PouEE0,Steine Sind Steine - Bonus Track,2006,0.906,4,128.018,-6.875,0.753,0.634,0.964,Minor
46,0ZeKQudydO2uQJpfr6gNC8,Tainted Love,2003,1.83e-06,4,142.017,-7.779,0.876,0.622,0.537,Major
47,7zS4cZCN76y09nhQwvKRbm,Nazis auf Speed,2013,0.00679,4,127.009,-3.741,0.984,0.688,0.64,Major
48,4P4V9JQhiQEP9hr4U33lEY,"Never Gonna Stop (The Red, Red Kroovy)",2001,2.93e-05,4,125.03,-4.543,0.85,0.617,0.589,Major
49,34vs8Nv1UbY63eWgMR1Tb2,Join In The Chant,1987,0.31,4,121.086,-12.057,0.748,0.74,0.611,Minor
