,id,name,release_year,instrumentalness,time_signature,tempo,loudness,energy,danceability,valence,mode
23,0dAn58pe2GWDTlqa2Th4mP,Babycakes,2004,3.33e-06,4,137.944,-6.858,0.719,0.817,0.838,Major
24,5q1hpdlf8ncJUhKLyjHoHB,Sunshine - Wookie Main Mix,2001,0.53,4,137.167,-7.651,0.866,0.774,0.814,Major
25,6ztI9zfPNMhocBJcXbeEqt,Honey,2024,0.836,4,135.994,-5.855,0.831,0.804,0.397,Major
26,0TN9m8rp3ZuNi4JwCKSans,U Don't Know Me (feat. Duane Harden),1998,0.0227,4,129.963,-6.197,0.756,0.742,0.81,Major
27,1gsnWXeNlbfoHpaGRi4oQ0,Two Can Play That Game - Radio Edit,1992,0.0,4,121.434,-6.792,0.905,0.609,0.878,Minor
28,5pWPw4q8b9fMxnAii10mpQ,Runnin',2020,0.0022,4,123.035,-4.101,0.935,0.551,0.324,Major
29,6QpiBpYwFtR4M6QEG7XLXn,Spin Spin Sugar - Armand's Dark Garage Mix,1998,0.308,4,129.012,-4.812,0.959,0.737,0.531,Major
30,0YC3WfFZkZBpUeaHt4Eggk,Turn the Music Louder (Rumble) (feat. Tinie Tempah) - Radio Edit,2015,0.0,4,122.984,-5.797,0.786,0.766,0.667,Minor
31,2W5ERTPofQ8wVrkljfqe98,Body Pump - Sammy Virji Remix,2020,0.603,4,130.018,-7.158,0.908,0.923,0.964,Major
32,1bqKID4CLYP2wyBkUgqcp2,Shake Ur Body - Original Mix,2005,0.0028,4,175.027,-5.907,0.871,0.571,0.371,Minor
33,2eykBfpmgFbhsg5u5MLhhN,Love Shy - Kristine Blond X James Hype,2017,2.09e-05,4,125.024,-4.086,0.877,0.809,0.689,Major
34,5liQj4sVRmEEESvvcb64o8,Wearing My Rolex - Radio Edit,2008,0.000482,4,131.942,-6.884,0.716,0.876,0.755,Major
35,7FNcb05eBgScWaEEvJRKiw,Lights On (feat. Ms Dynamite) - Single Mix,2011,0.0,4,127.983,-3.759,0.858,0.852,0.824,Minor
36,6kyuywi2Df7hmMBX1ET4Hx,Twentyfourseven (feat. Melanie Blatt) - Radio Version,2000,0.0083,4,104.002,-7.295,0.838,0.642,0.805,Minor
37,6MmcXmpXBeqY640DLNHPKW,Good Times - Radio Edit,2010,0.0,4,124.983,-3.84,0.85,0.65,0.566,Major
38,1pS5b7vdEMS4fP1KLfgH1B,I'm Five Years Ahead of My Time,1967,2.8e-06,4,126.111,-6.855,0.731,0.414,0.579,Major
39,5QifrqmnjHzdOuBAheeeNU,Say Something - Zac Samuel Remix,2014,6.53e-06,4,119.975,-6.177,0.667,0.701,0.675,Major
40,5EWFuo4ObEnfndc57sTuIo,White Noise,2013,0.000215,4,119.981,-6.164,0.844,0.664,0.902,Minor
41,1y7agAufBsudgRXuq6Ekqb,Ready For Your Love,2014,0.0128,4,121.939,-7.038,0.753,0.677,0.471,Major
42,5L0jJD6T7uCgAyvxbKYw56,It's Over Now,2005,0.000396,4,131.053,-6.807,0.924,0.596,0.679,Major
43,3ephDj6oyipEAQqoQk9uZb,Love (Goodbyes Reprise) - Conducta Remix,2019,0.167,4,123.984,-11.329,0.553,0.874,0.621,Minor
44,5NUCLEAAQKkP3OoCt19jrK,Crush,2023,2.12e-05,4,130.12,-6.711,0.821,0.792,0.95,Minor
45,63bsPe8aayiERVIgTV9EBS,Heatwave (feat. Ms. D),2013,0.0,4,129.275,-5.404,0.863,0.644,0.642,Major
46,6Ss1QOGzn0iG8hrRRSGrr9,It Just Won't Do - Radio Edit,2011,0.457,4,129.996,-4.876,0.936,0.678,0.877,Minor
47,7xl2ZaOnKAxJyrkIQe2S43,Tick Tick Boom,2007,4.92e-06,4,135.074,-3.121,0.834,0.564,0.478,Major
48,5tcyPxd27DWYW3FRSPFddH,When I'm 'Ere,2005,0.0,4,137.105,-3.304,0.922,0.554,0.678,Minor
49,3stnrhzN0lzZFskbaZ5sEw,Scandalous - U.S. Radio Edit,2004,0.0,4,99.971,-3.935,0.668,0.734,0.651,Minor
