,id,name,release_year,instrumentalness,time_signature,tempo,loudness,energy,danceability,valence,mode
34,1pM05FAgX2lLp3NwpMY2vs,Consciousness - Eric Prydz Remix,2024,0.775,4,125.958,-7.145,0.865,0.622,0.246,Major
35,5bad0bmasmpiK5EdAQDXrG,Cover Up My Face,2023,0.552,4,154.988,-6.368,0.935,0.687,0.147,Minor
36,2foOeJLKSvepjHEkb4NR8N,Think About the Way,1994,0.00058,4,132.993,-8.9,0.713,0.764,0.67,Minor
37,4oLEmzER8PlqV4c4IlQn25,Tell Me Why,2023,0.811,4,144.942,-5.094,0.973,0.607,0.474,Minor
38,6Y9HjkMSYwxZWVKd12QeTi,Destination Infinity (feat. Datura),2023,0.278,4,154.994,-4.52,0.935,0.566,0.317,Minor
39,44BOuprG538ofr0uUO7jRr,Higher,2024,0.00899,4,140.036,-6.524,0.962,0.646,0.765,Minor
40,5n3jPpWweeAWjSEIONrcXS,Shadows Of The Night - GIGI DAG Mix,2024,0.000501,4,134.046,-3.303,0.913,0.756,0.452,Minor
41,3DCLYpsAUY9ecM04h5QAfD,Rebellion,2023,0.0142,4,144.92,-4.369,0.988,0.674,0.232,Minor
42,3v3nPGHz6blG4g06u1hcTi,Don't Let Me Go,2023,0.687,3,129.955,-4.005,0.875,0.722,0.169,Major
43,58bT1VNZ0Itc70Sz7mcueT,Meet Her At The Love Parade,2024,0.184,4,150.014,-7.525,0.941,0.407,0.405,Minor
44,4ftSB15eM3yGYXmzJpGMaw,LSD,2022,0.753,4,130.038,-6.569,0.981,0.578,0.203,Minor
45,475r8pbikqtqehhc1qUIOf,Higher Power,2024,0.107,4,125.98,-6.421,0.94,0.58,0.0558,Minor
46,1VxpvS3eD1v8tNfJzGxi3X,I'll Be Okay,2023,0.00641,4,170.095,-6.835,0.76,0.544,0.212,Minor
47,4Fqm5rqB0WMx0hPOwgRjFr,Dreams (Will Come Alive),1994,0.00193,4,134.027,-6.347,0.953,0.702,0.507,Minor
48,5fF9T9SMqBKUvT06cn7kBR,It's That Time,2023,0.859,4,147.023,-6.195,0.965,0.724,0.753,Major
49,59QDyqLww2pxyg9ijOPO7f,Rhyme Dust,2023,0.0271,4,128.034,-8.675,0.561,0.925,0.721,Major
