,id,name,release_year,instrumentalness,time_signature,tempo,loudness,energy,danceability,valence,mode
30,5c7nBAWXI1xckBpzidinE5,To Deserve You (Original Mix),2010,0.0151,4,129.967,-6.215,0.951,0.586,0.854,Major
31,6EhN3DxLOZl1KzeYy3bMsl,Up Middle Finger,2000,0.00383,4,134.006,-9.522,0.676,0.811,0.425,Major
32,1YyptH7T6YIfRAb6F4BO3Y,Memories,2018,0.0313,4,140.016,-6.441,0.616,0.883,0.911,Minor
33,7suoBBSRfE60HFswwZfDlc,Run to Me (Club Asylum Vocal) - Remix,2020,0.169,4,137.792,-7.257,0.795,0.76,0.965,Minor
34,4Iqv8Bk1aWihDEkkpzJZsC,Heartbroken,2015,0.000624,4,139.918,-8.549,0.442,0.775,0.695,Minor
35,5L0jJD6T7uCgAyvxbKYw56,It's Over Now,2005,0.000396,4,131.053,-6.807,0.924,0.596,0.679,Major
36,7lXc5EL3gvq6CyN5pFiUCB,Ripped In 2 Minutes - Original 12' Mix,2005,0.28,4,129.126,-6.907,0.917,0.696,0.962,Minor
37,4AKCoLOLMiQarelQL9HOmd,Why,2023,0.112,4,134.981,-10.689,0.785,0.805,0.464,Minor
38,2iRrXQt5jG30HnYDw9A5R9,"8 Days a Week - Sunship 12"" Edit",2001,0.000216,4,134.008,-5.168,0.722,0.855,0.973,Major
39,2eykBfpmgFbhsg5u5MLhhN,Love Shy - Kristine Blond X James Hype,2017,2.09e-05,4,125.024,-4.086,0.877,0.809,0.689,Major
40,0ddocRPMXOv7fetWC82cnI,Badboy Tunes,2018,0.0,4,139.964,-5.611,0.958,0.766,0.913,Minor
41,3cKp31LN8sWIDPDaEnyQF0,Badbwoy,2018,0.717,4,132.987,-6.661,0.841,0.88,0.503,Major
42,31zfZJPP6bIwgCb5hBsr71,Sambuca (The Return) - Radio Mix,2008,0.00215,4,129.046,-7.414,0.767,0.885,0.915,Minor
43,2ZdBKCs47s8LxMUPU499vc,Clint Eastwood - Ed Case / Sweetie Irie Refix,2001,0.000253,4,131.908,-4.802,0.711,0.82,0.905,Major
