,id,name,release_year,instrumentalness,time_signature,tempo,loudness,energy,danceability,valence,mode
19,1i7ARXUlSe5vlKwWGXxWCy,RedZone,2021,0.000672,4,175.008,-5.399,0.943,0.405,0.521,Minor
20,2wMN8AjS5lIJhKHVBL6zgR,The Virus,2016,6.46e-06,4,134.965,-3.461,0.985,0.553,0.331,Minor
21,1hTOMp4OlGm0f1I1weeuUb,Sexual Man Chocolate,2010,2.04e-05,4,125.032,-4.962,0.974,0.489,0.256,Minor
22,1d3UnnHM7hy76maQMxleJi,R X L,2014,0.359,4,139.933,-11.19,0.756,0.5,0.0372,Minor
23,3kCSY2086404PcHIUiF1xA,Anaesthetist,2015,0.141,4,108.011,-5.223,0.9,0.642,0.391,Major
24,4eSVtyShIu6zj0KVZS71bb,Intro / Energy of Sun,2014,0.213,4,150.896,-6.463,0.75,0.302,0.039,Major
25,4wzd1LnbE8oTObwMMphXjj,5 Minutes to Self Destruction,2019,7.63e-05,4,105.029,-2.908,0.962,0.507,0.393,Minor
26,0WmhOtMcTuUrTNEIsVU3bF,"One Shot, One Mind",2022,0.00696,4,194.936,-0.741,0.982,0.41,0.345,Major
27,5fHPXhY6lGBtlPigb2hjg9,Truth,2005,0.0916,4,115.113,-5.238,0.96,0.489,0.14,Minor
28,4tyS2HcuFw4F3d1DEXHJvw,I Want To Believe,2012,0.00663,4,105.048,-2.638,0.959,0.441,0.204,Minor
29,3xadoLObQmENiX3zWNjaqV,SHARKS,2020,0.00107,4,92.944,-7.09,0.894,0.472,0.274,Major
30,5rY9tgD1vsSXTUiBy7T5V4,New Demons,2013,0.000526,4,169.931,-3.026,0.947,0.216,0.176,Major
31,4zgkpHxyIkweE7MtsEEaeF,Heroes in Time,2017,0.0,4,150.211,-4.48,0.988,0.438,0.255,Minor
32,5mTZwueMEitw4xNE2gwmls,Take One Last Breath,2010,0.0,4,139.212,-4.499,0.964,0.401,0.218,Major
33,1n1CZXVdZCDrjplexcASjs,Is Anyone Up,2012,0.0,4,139.862,-3.634,0.991,0.465,0.149,Major
34,5zZ79IgPs6vOWf7NRwC1d2,The Last Garrison,2015,3.17e-06,4,175.696,-4.768,0.865,0.363,0.382,Minor
35,6K1PETx3wWQq7FxWYurfUY,Satellite,2010,0.000257,4,150.07,-2.84,0.958,0.4,0.401,Minor
36,6htpLpqsQZPnfEHiQJst0B,Kings and Queens,2016,0.0,4,120.048,-1.645,0.968,0.503,0.348,Major
37,2TKAbrUnlw3k4t6Fxh9FAm,Evolve Forward in Hazard,2022,1.54e-05,4,105.01,-0.881,0.977,0.336,0.18,Minor
38,6JYCeYuCCE2MVOmB1tMyg8,New Space Order,2019,0.0156,4,112.359,-3.441,0.998,0.453,0.165,Minor
39,5Y622uvvEMBnWPwsMe7xiE,New Millennium Crushers,2012,0.76,4,120.031,-3.067,0.961,0.518,0.368,Minor
40,3PCPyfoQMr0llmMNtME4qY,No Hero,2016,0.000221,4,104.958,-3.672,0.968,0.437,0.279,Major
41,2P0zeyR3W2xDcs220vPHpX,Darker Than Black,2016,2.71e-05,4,127.516,-4.994,0.895,0.531,0.606,Major
42,6AA93usGALpkA8gYIHZB6o,Heart Shaped Black Scar,2021,4.06e-05,4,138.024,-4.84,0.959,0.456,0.272,Minor
43,53JXduQSd725xM8Am3GVCU,Forever Lonely,2012,0.0,4,125.964,-4.624,0.881,0.459,0.23,Minor
44,3CYd8gNwk4WkARe7dN6lRJ,Bury Me in Vegas,2012,0.0,4,150.036,-4.278,0.975,0.455,0.216,Minor
45,6NJIVPLibEF5AiiqLocczI,The One True Colour,2015,0.000292,4,112.045,-5.845,0.86,0.513,0.236,Major
46,4jAbsKSOZm1EVbZLNDoE3I,Shades,2010,9.52e-05,4,139.983,-2.389,0.957,0.436,0.261,Major
47,0evf8vohOwOoRj9x1753Eu,Heavy Metal Finland,2016,0.0,4,145.0,-2.575,0.758,0.532,0.381,Major
48,5OVJFVJ4g7eFV1zzoMTjk7,Repaint,2022,1.2e-05,4,102.437,-1.526,0.97,0.311,0.304,Major
49,5Dr8bgZuyfI5Nki04oYz2x,Metropolice,2007,0.0208,4,120.021,-4.294,0.934,0.418,0.137,Major
