,id,name,release_year,instrumentalness,time_signature,tempo,loudness,energy,danceability,valence,mode
13,1dVzzui6iA5gTpaTrptFcp,Aimless Drifting,2023,0.751,3,109.923,-2.231,0.971,0.458,0.221,Major
14,5Z05glpu19Twcd0Y3EgjUD,Dental Terror 2.0,2024,0.645,4,125.041,3.667,0.999,0.396,0.0709,Minor
15,60JtVNvSfHbVsI2DOfWRER,Never Fall Apart,2023,0.00137,4,170.029,-1.7,0.998,0.45,0.173,Minor
16,6o0lY0Y85oLslMwfdOCgOh,Thrudgelmir,2020,0.88,4,99.826,-5.293,0.977,0.361,0.0504,Major
17,2wfRQc2o5MhRNRMK9FVreV,GAKKY,2021,0.82,4,147.853,-3.92,0.973,0.247,0.538,Minor
18,1BhOAjYDepRkYa3LUjVrZc,Spring Carnival,2016,0.718,4,180.047,-0.908,0.998,0.5,0.533,Minor
19,6zWu4Bp9ZtiJgte5hpZ7U2,"Invictus::""O""MEGA",2023,0.00068,4,117.001,-2.598,0.997,0.442,0.0355,Minor
20,5Xte4lpLyoNRI933yWRGw7,Hello (BPM) 2021,2021,0.54,4,125.767,-2.142,0.905,0.238,0.0978,Minor
21,4LHiLcPT2eONglchbEDweQ,Mutation - Extended,2024,0.109,4,154.938,-1.017,0.998,0.55,0.207,Minor
22,0t25du5hxoOwJBcRKqyGIa,Chaos Time the DARK,2024,0.83,4,86.64,-5.026,0.981,0.156,0.35,Major
23,0676rJmcEyK3LyvOj8tGGS,SUPER EMULATOR,2022,0.00137,4,103.993,-2.517,0.989,0.481,0.337,Minor
24,2fNauWEr1heEyh83gMRgNV,Xevel,2018,0.00379,4,184.974,-5.432,0.975,0.322,0.172,Major
25,0otdEPE3MQ98gu1fZa97wc,Megaton Killer,2020,0.716,4,109.976,-3.018,0.996,0.583,0.347,Minor
26,2wY7eIjpGocdKBWpIp206O,Iyabo-n,2017,0.841,4,192.545,-3.06,0.926,0.495,0.446,Minor
27,5ZebuMkEzvkFaISz5gYXFy,Put Your F*cking Phone Down - Kobaryo's FTN-Remix,2016,0.965,4,100.025,-4.827,0.982,0.475,0.15,Minor
28,5J3LyLZkVFoLeiJqNELgmb,Grayedout -Antifront- - Extended Mix,2019,0.868,4,95.047,-3.622,0.977,0.642,0.37,Major
29,6yYZbYpI00ZRVxPBIjSvTr,Analyzes,2017,0.603,4,173.973,-6.535,0.918,0.638,0.585,Minor
30,5cSdOwWFTLSBQ2qdTp87Ml,Nyan-Nyan-Nyan!,2016,0.327,4,175.072,-4.173,0.938,0.494,0.382,Major
31,1ufzSZqjp99zTthChDtzD9,Furry Cannon,2017,0.65,3,174.973,-2.021,0.999,0.363,0.0381,Minor
32,11XuNI6Ksah8W3hfrPdTH8,Mutabilis,2022,0.814,4,175.125,-3.381,0.966,0.353,0.109,Major
33,2tmFhh0WSZlGsb3prbDlV8,Pumpin' Junkies - Kobaryo's FTN-Remix,2014,0.536,4,130.065,-2.779,0.993,0.324,0.487,Major
34,2POGO7txNe94mFW967DJHq,"USB 50, 176.0t",2018,0.41,4,97.943,-5.136,0.745,0.129,0.189,Major
35,3DPYrmIdq7Hj4CDJ6kvHlI,Carol of Bells (VIP),2020,0.969,3,178.094,-6.122,0.87,0.407,0.136,Minor
36,4d3ZJNlJWqxPw8FvxDt7JV,Ariake,2020,0.773,4,149.861,-2.013,0.987,0.413,0.0834,Minor
37,6qLxfg1dxIZgC6bcP0niz0,ReviXy,2020,0.368,4,184.958,-4.688,0.985,0.107,0.0802,Major
38,6cVX2KhTXcIxltdKERVfBL,QiXiN MAdN3ss 2153,2020,0.00567,4,100.048,-2.793,0.971,0.402,0.197,Minor
39,7FNtxjqDRKxilEUSE2cwXO,Antifront Gears,2019,0.0845,4,200.137,-3.301,0.946,0.37,0.229,Minor
40,0ZODegDNYcQecXoioeNyWp,DESIGNED TRUTH,2022,0.325,4,146.151,-4.009,0.983,0.543,0.359,Minor
41,2XkLoBkyCIyN4tUMT4uPLD,Gothic Experience - full length version,2007,0.926,4,175.0,-6.507,0.998,0.398,0.0366,Minor
42,0Bu0xzj6Y3DP4sr0t53x2C,t / a/n / a/s / i/n / n,2021,0.00376,4,130.183,-2.632,0.958,0.37,0.108,Major
43,6pMBjN93KuQFMgN5ej6tpD,HYPER TECHNO SHIBUYA,2022,0.105,4,165.063,-1.873,0.999,0.505,0.377,Major
44,0CTCzetRKJ31eRoJdhoFfm,Ultrasonic Anthem - Kobaryo's FTN-Remix,2017,0.847,4,150.048,-3.98,0.989,0.449,0.207,Major
45,4dVMuAdQKHOGEvkKfcg5aj,MELT*DOWN,2024,0.00105,4,109.858,-1.792,0.997,0.461,0.153,Major
46,4rzYY7Wk8eXtsMBZSnanPh,Alteregoism,2020,0.879,4,110.086,0.09,0.999,0.494,0.121,Major
47,3MdmB57OUl2QpqpbWE8M9Q,Vintage Order,2020,0.358,4,139.982,-0.565,1.0,0.44,0.238,Major
48,7go5G1aRkybbFhEJwfwI90,Dekanchcore,2024,0.372,4,109.885,3.245,1.0,0.622,0.152,Major
49,6EYrUGfSJGhIvJKuNw0yF5,Abstruse Dilemma,2023,0.193,4,107.994,-1.07,0.997,0.494,0.256,Major
