,id,name,release_year,instrumentalness,time_signature,tempo,loudness,energy,danceability,valence,mode
30,0ehmor7tXN9ngqn1rbFIFy,Baianá - Pablo Fierro Radio Edit,2019,0.215,4,119.912,-8.949,0.893,0.689,0.139,Major
31,2iC7V1DRHNLvnfkfzVvwiV,Caribeña,2023,0.168,4,127.997,-6.806,0.845,0.798,0.489,Minor
32,1lLeKTdKpvxrICyW4bD95B,Tengo ganas de ti,2022,0.651,4,124.987,-6.875,0.864,0.712,0.0856,Major
33,3XCG6g2qjsbSWZbGiPONod,Solaris - Sabb Radiant Mix,2019,0.679,4,119.995,-8.504,0.712,0.635,0.141,Major
34,1FrSR100cAr7txwuTzLrNE,Guarachando,2022,0.00031,4,125.987,-2.959,0.932,0.77,0.66,Major
35,7bmdCzMO7PQWwgSB7npXc5,Sufriendo,2021,0.44,4,124.006,-4.972,0.952,0.816,0.282,Major
36,1AtYsgojnqvyTic4muhNCM,Me Duele feat. Cumbiafrica,2021,0.409,3,124.042,-6.003,0.928,0.691,0.904,Minor
37,41F6EFBNhpsBPOZDPtoNTi,The Boy Is Mine (feat. Rosalie),2023,0.0366,4,123.006,-6.132,0.879,0.74,0.364,Minor
38,5h1xmefdnY2Y4zld4jnvoE,Madan - Remix,1992,0.719,4,127.981,-5.532,0.846,0.77,0.961,Minor
39,2drbYRYGC55fHOuMu12420,Nwenwela,2024,0.365,4,119.994,-6.165,0.902,0.669,0.186,Minor
40,0csz09qS2n8Jo7LogHKu7j,Tondo,2020,0.117,4,132.001,-7.153,0.92,0.675,0.842,Minor
41,5MVySO0P7Jmw7gCmyxQdRH,Baianá - Jack Back Club Remix,2019,0.798,4,124.995,-5.546,0.95,0.73,0.629,Major
42,5Q9Ds8Q34V9ZPfi0noJ7Xe,Fragile,2022,0.715,4,120.002,-10.854,0.749,0.716,0.391,Minor
43,0vnbMEahl3Lj1AixLnCGje,Rio Rio (feat. Martina Camargo),2022,3.22e-05,4,126.006,-5.835,0.819,0.709,0.492,Minor
44,4hqz3JnM6VK1fPlVFZoYn8,Trouble (feat. MC Spyder),2015,0.491,4,128.004,-1.615,0.983,0.717,0.077,Minor
45,0gCbPAMhtXptfzsUCac5La,Bucovina 2023,2023,0.851,4,124.975,-5.497,0.902,0.788,0.47,Major
46,6HvCOJvbEzVTmEFmv79pTf,We Dance Again,2015,0.58,4,122.017,-18.299,0.352,0.676,0.489,Major
47,0lpy5ODb3Hk08nGa5izWb6,Hagüe,2022,0.741,4,126.014,-4.803,0.957,0.644,0.615,Minor
48,5bGNsC7FTQ3WZzz0XYOmvZ,Houdini - Adam Port Mix,2023,0.24,4,118.974,-10.181,0.766,0.648,0.562,Minor
49,3Zie38oWJgL5mUXivNksxD,Bamako,2020,0.123,4,123.994,-7.196,0.818,0.739,0.745,Minor
