,id,name,release_year,instrumentalness,time_signature,tempo,loudness,energy,danceability,valence,mode
30,1JY6B9ILvmRla2IKKRZvnH,Sad Machine,2014,1.31e-06,4,88.519,-4.902,0.706,0.47,0.327,Minor
31,3f9DeMtU3Sifmf5dqs2Ava,"Devil (feat. Busta Rhymes, B.o.B & Neon Hitch)",2016,0.0,4,144.893,-2.974,0.765,0.613,0.335,Minor
32,3cosG4Jzk2tizbi8HP9Vnx,No Beef - Original Mix,2012,0.309,4,127.98,-5.181,0.838,0.741,0.234,Minor
33,0F539Pcn7LDa2MbBhDe3Tw,Raise Your Weapon,2010,0.00172,4,139.909,-7.483,0.699,0.507,0.0744,Major
34,3qL63QvSTHvC4Uw8eEhz4z,Supersonic (my existence),2023,0.00684,4,85.889,-6.531,0.676,0.555,0.0649,Minor
35,4ce29VAx1D8f3HULOHHA3K,LRAD,2013,0.863,4,127.999,-2.587,0.889,0.755,0.186,Minor
36,3uEu7hcvgrSOrgnMxzqugh,Pure Grinding,2015,4.16e-06,4,104.008,-3.462,0.743,0.712,0.361,Major
37,7569Hbv0FUS7vjkdGvdgeZ,Promises - Skrillex & Nero Remix,2011,0.000152,4,140.02,-3.374,0.819,0.527,0.143,Minor
38,3XpyzEz6qTYknY9Ey5Hais,It's A Shark!,2013,0.0238,4,110.0,-4.297,0.894,0.854,0.381,Major
39,5WUmSJdn2YHmfVNILOpHCd,Stamina,2012,4.4e-05,4,132.981,-2.049,0.992,0.534,0.303,Major
40,72yrTOnehmi3S82axqhEkF,Redline - Radio Edit,2013,0.00311,3,128.057,-2.798,0.853,0.587,0.467,Major
41,54Rh6fKPGVQqcNCHLl6YmW,Turn It Down (with Rebecca & Fiona) - Le Castle Vania Remix,2011,0.118,4,127.021,-2.52,0.905,0.554,0.283,Major
42,6RwUhWOoRECbpM9FBh13Z2,Ganjaman,2015,0.000365,4,127.996,-4.013,0.814,0.923,0.598,Major
43,2SSFvQBwsxeazzo7z5l9gD,Delirious (Boneless) (feat. Kid Ink),2014,0.0,4,128.004,-4.44,0.912,0.706,0.925,Minor
44,1vQ92830bxiBcIhpUj4qrn,The Veldt - Radio Edit,2012,0.207,4,128.041,-7.066,0.759,0.736,0.485,Major
45,3V2cgvvI483DKomiZBYsAA,Bangarang (feat. Sirah),2011,3.22e-05,4,110.026,-2.302,0.972,0.716,0.576,Major
46,1DcwvDcBKeATLX85CKbHFM,Fire Hive,2012,0.703,4,140.054,-2.966,0.98,0.686,0.614,Minor
47,62N2JSA0jHmSH7Va9t7hIf,Habits (Stay High) - Hippie Sabotage Remix,2014,0.874,4,121.011,-7.562,0.686,0.735,0.0656,Minor
48,0zjkg7B2Npq7yM5DX65v0P,Fugue State,2011,0.84,4,124.005,-3.863,0.808,0.517,0.257,Major
49,7bJUkF96TYazaRp8ZH3Ars,Alive,2012,0.00285,4,127.98,-2.907,0.827,0.671,0.564,Major
