,id,name,release_year,instrumentalness,time_signature,tempo,loudness,energy,danceability,valence,mode
27,0FzqS9TaYAKwhjdIXfphtd,Once Again,2022,0.761,4,126.033,-4.819,0.883,0.725,0.0809,Minor
28,1oH6oeK8iKeRL9VTQY5w2r,Lifetime,2024,0.777,4,135.135,-9.79,0.629,0.818,0.0781,Minor
29,0gCUBLmHnhWumLVzwLLavf,Aqui las Colombianas,2020,0.0291,4,127.012,-7.838,0.805,0.804,0.358,Major
30,5x8GcUhG37V8uK6ajn4wqA,Pompi,2023,0.0136,4,128.009,-5.416,0.933,0.784,0.519,Minor
31,4LwxeWSBu0LQtEyGLb6FVP,Losing Control,2023,0.765,4,134.014,-6.524,0.748,0.711,0.254,Major
32,6DFHSmlrZLDZnXV5kTTMF6,"PATT (Party All The Time) - Adam Beyer, Layton Giordani & Green Velvet Remix",2024,0.00619,4,133.062,-4.169,0.847,0.645,0.34,Major
33,1ld3ibWlGwo4oBFPb6pmKk,Heal Me - Biscits Remix,2020,0.155,4,126.031,-6.491,0.807,0.809,0.635,Minor
34,0q6ty9Ga2ebtTKa2C74jrC,Let Me Take You,2022,0.0891,4,125.981,-3.573,0.908,0.874,0.905,Minor
35,390gklCmVREtgzEVf3L3CU,Miracles,2022,0.607,4,128.002,-8.169,0.931,0.793,0.374,Minor
36,0yfJlRyn9VEZfonQUIPdkr,Atmosphere,2023,0.155,4,125.982,-4.561,0.894,0.761,0.733,Major
37,05IOuexttkZG6eQLFi3v40,New Bottega,2023,0.00357,4,127.001,-5.658,0.948,0.888,0.51,Major
38,4EE5X9LOrCHjslc1YNo1ot,House Everyday (with SMACK),2024,0.643,4,130.076,-5.833,0.99,0.633,0.863,Major
39,2ojoNqheLtUVW8yTIaxND0,Fourth Dimension,2023,0.827,4,127.985,-5.937,0.956,0.763,0.513,Major
40,5TQxS54o7gw5KOxikHxnUi,Free Your Body,2019,0.0295,4,124.995,-7.037,0.922,0.854,0.821,Major
41,6ryWXzeSbDX5cebOrgjMKL,"World, Hold On - FISHER Rework",2022,0.00601,4,127.006,-5.242,0.883,0.771,0.892,Minor
42,6HWy1YDfSdPvJJ7DTDp8AP,Mamacita,2023,0.874,4,126.024,-7.249,0.908,0.794,0.343,Minor
43,17lDd5hXfSr86GTUq2k7Wh,Ritmo - HUGEL Edit,2023,0.692,4,123.938,-8.036,0.838,0.732,0.293,Major
44,6EJuJAg1Ydjkoj9SCwMUyN,La candela viva,2022,0.744,4,125.021,-4.069,0.987,0.579,0.343,Minor
45,5b61HqDl2bKr6iMpLW7EQk,Moving Blind,2020,0.000544,4,122.0,-6.682,0.88,0.908,0.369,Major
46,1HrMWH5GUdK6Yi94rbANJA,Cola,2017,0.512,3,122.007,-7.904,0.74,0.706,0.444,Major
47,2SweUwDKRlXeCDyaJddhWJ,Wanna Go Dancin',2020,0.739,4,125.0,-5.415,0.856,0.764,0.748,Major
48,4VmJrlaQyNESNp5kAK7zIY,Frikitona - Odd Mob Remix,2024,0.00058,4,128.006,-5.145,0.89,0.85,0.758,Minor
49,4PSq1vPPpzEpVfwLCadN9j,"All Day, All Night",2024,0.264,4,128.004,-6.894,0.813,0.772,0.792,Minor
